assists,value_form,team,goals_scored,team_name,red_cards,event_total,form,total_points,second_name,event_points,ea_index,type_name,cost_change_start_fall,first_name,transfers_in,minutes,transfers_out,cost_change_start,transfers_out_event,selected_by_percent,selected_by,bps,ep_next,value_season,dreamteam_count,web_name,now_cost,penalties_saved,cost_change_event_fall,ep_this,team_id,event_explain,goals_conceded,id,cost_change_event,clean_sheets,transfers_in_event,yellow_cards,penalties_missed,code,element_type,team_code,saves,own_goals,bonus,status,points_per_game
0,1.1,2,0,Aston Villa,0,2,4.3,13,Hutton,2,40,Defender,-1,Alan,244691,270,29625,1,12382,10.4,10.4,58,4.3,3.2,0,Hutton,41,0,0,4.3,2,"[['Minutes played', 90, 2]]",1,539,0,2,43227,1,0,15405,2,7,0,0,0,a,4.3
0,0.0,4,0,Chelsea,0,0,0.0,0,Zouma,0,0,Defender,1,Kurt,208,0,3055,-1,560,0.2,0.2,0,0.0,0.0,0,Zouma,49,0,0,0.0,4,"[['Minutes played', 0, 0]]",0,540,0,0,32,0,0,103192,2,8,0,0,0,a,0.0
1,0.6,17,0,Sunderland,0,2,2.7,8,van Aanholt,2,31,Defender,0,Patrick,17876,270,8559,0,3434,1.4,1.4,54,2.7,1.8,0,van Aanholt,45,0,0,2.7,17,"[['Minutes played', 90, 2]]",4,541,0,0,2478,0,0,74230,2,56,0,0,0,a,2.7
0,0.2,4,0,Chelsea,0,1,1.0,3,Drogba,1,1,Forward,2,Didier,12986,20,30617,-2,10131,1.5,1.5,6,1.0,0.5,0,Drogba,63,0,1,1.0,4,"[['Minutes played', 2, 1]]",0,542,-1,0,807,0,0,12303,4,8,0,0,0,a,1.0
0,0.0,1,0,Arsenal,0,0,0.0,0,Ospina,0,0,Goalkeeper,1,David,191,0,3817,-1,631,0.3,0.3,0,0.0,0.0,0,Ospina,49,0,0,0.0,1,"[['Minutes played', 0, 0]]",0,543,0,0,68,0,0,48844,1,3,0,0,0,a,0.0
0,0.1,6,0,Everton,0,1,0.3,1,Besic,1,0,Midfielder,1,Muhamed,696,2,14094,-1,2583,0.6,0.6,-1,0.3,0.2,0,Besic,49,0,0,0.3,6,"[['Minutes played', 2, 1]]",1,544,0,0,95,0,0,87447,3,11,0,0,0,a,1.0
0,0.7,7,0,Hull,0,1,3.0,9,Robertson,1,34,Defender,0,Andrew,19960,270,5604,0,1920,0.9,0.9,54,2.3,2.0,0,Robertson,45,0,0,3.0,7,"[['Minutes played', 90, 2], ['Goals conceded', 2, -1]]",3,545,0,1,1420,1,0,122798,2,88,0,0,1,d,3.0
0,0.0,7,0,Hull,0,0,0.0,0,Maguire,0,0,Defender,1,Harry,128,0,1546,-1,257,0.1,0.1,0,0.0,0.0,0,Maguire,44,0,0,0.0,7,"[['Minutes played', 0, 0]]",0,546,0,0,12,0,0,95658,2,88,0,0,0,a,0.0
0,0.5,5,1,Crystal Palace,0,0,2.7,8,Hangeland,0,27,Defender,0,Brede,17002,180,10924,0,3399,1.5,1.5,23,2.7,1.6,0,Hangeland,50,0,0,2.7,5,"[['Minutes played', 0, 0]]",5,547,0,0,1018,0,0,15284,2,31,0,0,0,a,4.0
0,1.9,15,2,Spurs,0,1,10.0,30,Dier,1,82,Defender,-4,Eric,640899,270,35641,4,17648,23.6,23.6,97,7.5,5.6,2,Dier,54,0,-1,10.0,15,"[['Minutes played', 90, 2], ['Goals conceded', 3, -1]]",3,548,1,2,136141,0,0,93264,2,6,0,0,5,d,10.0
0,0.0,12,0,Newcastle,0,0,0.0,0,Ferreyra,0,0,Forward,2,Facundo,368,0,2903,-2,504,0.1,0.1,0,0.0,0.0,0,Ferreyra,58,0,1,0.0,12,"[['Minutes played', 0, 0]]",0,549,-1,0,34,0,0,86527,4,4,0,0,0,a,0.0
0,0.4,9,0,Liverpool,0,5,2.0,6,Manquillo,5,32,Defender,0,Javier,5384,180,8471,0,1906,0.6,0.6,32,2.0,1.2,0,Manquillo,50,0,0,2.0,9,"[['Yellow cards', 1, -1], ['Clean sheets', 1, 4], ['Minutes played', 90, 2]]",1,550,0,1,2156,2,0,109528,2,14,0,0,0,a,3.0
0,0.0,10,0,Man City,0,0,0.0,0,Lampard,0,0,Midfielder,1,Frank,1412,0,9158,-1,2091,0.5,0.5,0,0.0,0.0,0,Lampard,54,0,1,0.0,10,"[['Minutes played', 0, 0]]",0,551,-1,0,259,0,0,2051,3,43,0,0,0,a,0.0
0,0.4,13,0,QPR,0,2,2.0,6,Mutch,2,15,Midfielder,1,Jordon,2312,270,51102,-1,11413,2.7,2.7,20,2.0,1.1,0,Mutch,54,0,0,2.0,13,"[['Yellow cards', 1, -1], ['Clean sheets', 1, 1], ['Minutes played', 90, 2]]",5,552,0,1,123,1,0,49438,3,52,0,0,0,a,2.0
0,0.1,19,0,West Brom,0,1,0.7,2,Davidson,1,7,Defender,0,Jason,191,102,377,0,72,0.1,0.1,8,0.7,0.4,0,Davidson,45,0,0,0.7,19,"[['Minutes played', 71, 2], ['Goals conceded', 3, -1]]",3,553,0,0,34,0,0,80480,2,35,0,0,0,a,1.0
0,0.1,19,0,West Brom,0,1,0.3,1,Gamboa,1,1,Defender,0,Cristian,168,19,1938,0,281,0.1,0.1,3,0.3,0.2,0,Gamboa,45,0,0,0.3,19,"[['Minutes played', 19, 1]]",0,554,0,0,39,0,0,77760,2,35,0,0,0,a,1.0
0,0.0,9,0,Liverpool,0,0,0.0,0,Jones,0,0,Goalkeeper,0,Brad,103,0,271,0,73,0.0,0.0,0,0.0,0.0,0,Jones,50,0,0,0.0,9,"[['Minutes played', 0, 0]]",0,555,0,0,31,0,0,9631,1,14,0,0,0,a,0.0
0,0.0,14,0,Southampton,0,0,0.0,0,Taïder,0,0,Midfielder,1,Saphir,340,0,2175,-1,642,0.1,0.1,0,0.0,0.0,0,Taïder,54,0,0,0.0,14,"[['Minutes played', 0, 0]]",0,556,0,0,25,0,0,82752,3,20,0,0,0,u,0.0
0,0.4,13,0,QPR,0,6,2.0,6,Isla,6,17,Defender,1,Mauricio,1168,180,8924,-1,1113,0.5,0.5,29,2.0,1.2,0,Isla,49,0,1,2.0,13,"[['Clean sheets', 1, 4], ['Minutes played', 90, 2]]",4,557,-1,1,367,0,0,48852,2,52,0,0,0,a,3.0
0,1.0,2,0,Aston Villa,0,2,4.7,14,Cissokho,2,33,Defender,0,Aly,21233,261,8199,0,2574,1.3,1.3,52,4.7,3.1,0,Cissokho,45,0,0,3.5,2,"[['Minutes played', 90, 2]]",1,558,0,2,7945,0,0,44354,2,7,0,0,0,a,4.7
0,0.0,10,0,Man City,0,0,0.0,0,Zuculini,0,0,Midfielder,0,Bruno,33,0,731,0,83,0.0,0.0,0,0.0,0.0,0,Zuculini,55,0,0,0.0,10,"[['Minutes played', 0, 0]]",0,559,0,0,0,0,0,86814,3,43,0,0,0,u,0.0
0,0.7,14,0,Southampton,0,2,3.3,10,Forster,2,27,Goalkeeper,0,Fraser,20030,270,7900,0,2543,2.1,2.1,42,3.3,2.0,0,Forster,50,0,0,3.3,14,"[['Minutes played', 90, 2]]",3,560,0,1,4921,0,0,40383,1,20,6,0,0,a,3.3
0,0.3,17,0,Sunderland,0,2,1.3,4,Vergini,2,18,Defender,0,Santiago,465,171,707,0,121,0.1,0.1,24,1.3,0.9,0,Vergini,45,0,0,1.3,17,"[['Minutes played', 81, 2]]",2,561,0,0,81,0,0,88372,2,56,0,0,0,a,2.0
0,0.0,10,0,Man City,0,0,0.0,0,Mangala,0,0,Defender,0,Eliaquim,1910,0,41553,0,5291,1.2,1.2,0,0.0,0.0,0,Mangala,60,0,0,0.0,10,"[['Minutes played', 0, 0]]",0,562,0,0,451,0,0,57112,2,43,0,0,0,i,0.0
1,0.6,12,1,Newcastle,0,8,3.0,9,Aarons,8,14,Midfielder,0,Rolando,3855,41,1105,0,540,0.2,0.2,23,3.0,1.8,0,Aarons,50,0,0,3.0,12,"[['Yellow cards', 1, -1], ['Assists', 1, 3], ['Minutes played', 24, 1], ['Goals scored', 1, 5]]",2,563,0,0,3602,1,0,155513,3,4,0,0,0,a,4.5
0,0.0,5,0,Crystal Palace,0,0,0.0,0,Binnom-Williams,0,0,Defender,0,Jerome,146,0,587,0,114,0.1,0.1,0,0.0,0.0,0,Williams,45,0,0,0.0,5,"[['Minutes played', 0, 0]]",0,564,0,0,20,0,0,138003,2,31,0,0,0,a,0.0
0,0.0,11,0,Man Utd,0,0,0.0,0,James,0,0,Defender,1,Reece,226,0,5765,-1,569,0.1,0.1,0,0.0,0.0,0,James,44,0,0,0.0,11,"[['Minutes played', 0, 0]]",0,565,0,0,47,0,0,161076,2,1,0,0,0,a,0.0
0,0.7,11,0,Man Utd,0,7,3.0,9,Blackett,7,22,Defender,0,Tyler,12448,270,12840,0,2783,0.9,0.9,55,3.0,2.0,0,Blackett,45,0,0,3.0,11,"[['Yellow cards', 1, -1], ['Bonus', 2, 2], ['Clean sheets', 1, 4], ['Minutes played', 90, 2]]",3,566,0,1,5611,2,0,112133,2,1,0,0,2,a,3.0
0,0.1,6,0,Everton,0,0,0.3,1,Atsu,0,0,Midfielder,0,Christian,657,6,2804,0,525,0.1,0.1,3,0.3,0.2,0,Atsu,60,0,0,0.0,6,"[['Minutes played', 0, 0]]",1,567,0,0,45,0,0,104953,3,11,0,0,0,a,1.0
0,0.2,17,0,Sunderland,0,1,1.3,4,Buckley,1,12,Midfielder,0,Will,1024,118,543,0,233,0.1,0.1,12,1.3,0.7,0,Buckley,55,0,0,1.3,17,"[['Minutes played', 22, 1]]",2,568,0,0,71,0,0,49853,3,56,0,0,0,a,1.3
0,0.0,14,0,Southampton,0,0,0.0,0,Gardos,0,0,Defender,0,Florin,89,0,472,0,82,0.0,0.0,0,0.0,0.0,0,Gardos,50,0,0,0.0,14,"[['Minutes played', 0, 0]]",0,569,0,0,15,0,0,84395,2,20,0,0,0,a,0.0
0,0.1,20,0,West Ham,0,0,0.3,1,Sakho,0,-1,Forward,0,Diafra,309,23,1284,0,248,0.1,0.1,-1,0.3,0.2,0,Sakho,55,0,0,0.2,20,"[['Minutes played', 0, 0]]",0,570,0,0,48,0,0,73889,4,21,0,0,0,a,1.0
0,0.0,1,0,Arsenal,0,0,0.0,0,Coquelin,0,0,Midfielder,0,Francis,502,0,209,0,75,0.0,0.0,0,0.0,0.0,0,Coquelin,45,0,0,0.0,1,"[['Minutes played', 0, 0]]",0,571,0,0,90,0,0,56864,3,3,0,0,0,a,0.0
0,0.0,1,0,Arsenal,0,0,0.0,0,Martinez,0,0,Goalkeeper,0,Damián,195,0,96,0,45,0.0,0.0,0,0.0,0.0,0,Martinez,45,0,0,0.0,1,"[['Minutes played', 0, 0]]",0,572,0,0,50,0,0,98980,1,3,0,0,0,a,0.0
0,0.0,8,0,Leicester,0,0,0.0,0,Hopper,0,0,Forward,0,Tom,2592,0,926,0,377,0.1,0.1,0,0.0,0.0,0,Hopper,45,0,0,0.0,8,"[['Minutes played', 0, 0]]",0,573,0,0,423,0,0,111455,4,13,0,0,0,a,0.0
0,0.0,11,0,Man Utd,0,0,0.0,0,Amos,0,0,Goalkeeper,0,Ben,200,0,102,0,41,0.0,0.0,0,0.0,0.0,0,Amos,45,0,0,0.0,11,"[['Minutes played', 0, 0]]",0,574,0,0,65,0,0,51922,1,1,0,0,0,a,0.0
0,0.0,18,0,Swansea,0,0,0.0,0,Sheehan,0,0,Midfielder,0,Josh,657,0,311,0,110,0.0,0.0,0,0.0,0.0,0,Sheehan,45,0,0,0.0,18,"[['Minutes played', 0, 0]]",0,575,0,0,82,0,0,184400,3,80,0,0,0,a,0.0
0,0.0,20,0,West Ham,0,0,0.0,0,Burke,0,0,Defender,0,Reece,1419,0,420,0,145,0.1,0.1,0,0.0,0.0,0,Burke,40,0,0,0.0,20,"[['Minutes played', 0, 0]]",0,576,0,0,164,0,0,156658,2,21,0,0,0,a,0.0
0,0.0,14,0,Southampton,0,0,0.0,0,Davis,0,0,Goalkeeper,0,Kelvin,300,0,117,0,48,0.0,0.0,0,0.0,0.0,0,Davis K,45,0,0,0.0,14,"[['Minutes played', 0, 0]]",0,577,0,0,93,0,0,3673,1,20,0,0,0,a,0.0
0,0.0,3,0,Burnley,0,0,0.0,0,Dummigan,0,0,Defender,0,Cameron,1545,0,312,0,121,0.1,0.1,0,0.0,0.0,0,Dummigan,40,0,0,0.0,3,"[['Minutes played', 0, 0]]",0,578,0,0,315,0,0,151099,2,90,0,0,0,a,0.0
0,1.3,9,1,Liverpool,0,13,7.0,14,Moreno,13,43,Defender,0,Alberto,76782,180,4882,0,3426,2.7,2.7,57,7.0,2.5,1,Moreno,55,0,0,5.3,9,"[['Yellow cards', 1, -1], ['Bonus', 2, 2], ['Clean sheets', 1, 4], ['Minutes played', 90, 2], ['Goals scored', 1, 6]]",3,579,0,1,72718,1,0,100059,2,14,0,0,2,a,7.0
0,0.0,3,0,Burnley,0,0,0.0,0,Ward,0,0,Defender,0,Stephen,229,0,65,0,23,0.0,0.0,0,0.0,0.0,0,Ward,45,0,0,0.0,3,"[['Minutes played', 0, 0]]",0,580,0,0,51,0,0,40616,2,90,0,0,0,a,0.0
0,0.1,2,0,Aston Villa,0,1,0.5,1,Sánchez,1,6,Midfielder,0,Carlos,3662,56,1076,0,423,0.2,0.2,3,0.5,0.2,0,Sánchez,45,0,0,0.5,2,"[['Minutes played', 27, 1]]",1,581,0,0,406,1,0,42824,3,7,0,0,0,a,0.5
0,0.0,11,0,Man Utd,0,0,0.0,0,Rojo,0,0,Defender,0,Marcos,15243,0,7595,0,2184,0.4,0.4,0,0.0,0.0,0,Rojo,60,0,0,0.0,11,"[['Minutes played', 0, 0]]",0,582,0,0,3920,0,0,58893,2,1,0,0,0,a,0.0
1,0.8,13,0,QPR,0,8,4.5,9,Fer,8,20,Midfielder,0,Leroy,1923,156,482,0,271,0.1,0.1,33,4.5,1.6,0,Fer,55,0,0,4.5,13,"[['Bonus', 2, 2], ['Clean sheets', 1, 1], ['Assists', 1, 3], ['Minutes played', 89, 2]]",4,583,0,1,1123,1,0,49277,3,52,0,0,2,a,4.5
0,0.0,18,0,Swansea,0,0,0.0,0,Fernández,0,0,Defender,0,Federico,1222,0,438,0,206,0.1,0.1,0,0.0,0.0,0,Fernández,50,0,0,0.0,18,"[['Minutes played', 0, 0]]",0,584,0,0,246,0,0,57145,2,80,0,0,0,a,0.0
0,0.0,13,0,QPR,0,0,0.0,0,Vargas,0,0,Forward,0,Eduardo,798,0,443,0,190,0.0,0.0,0,0.0,0.0,0,Vargas,65,0,0,0.0,13,"[['Minutes played', 0, 0]]",0,585,0,0,156,0,0,105835,4,52,0,0,0,n,0.0
0,0.0,19,0,West Brom,0,0,0.0,0,Samaras,0,0,Forward,0,Georgios,1245,0,561,0,230,0.0,0.0,0,0.0,0.0,0,Samaras,50,0,0,0.0,19,"[['Minutes played', 0, 0]]",0,586,0,0,225,0,0,10866,4,35,0,0,0,i,0.0
0,0.2,9,0,Liverpool,0,2,2.0,2,Balotelli,2,0,Forward,0,Mario,115906,60,17279,0,12324,3.5,3.5,-4,2.0,0.2,0,Balotelli,100,0,0,2.0,9,"[['Minutes played', 60, 2]]",0,587,0,1,43854,0,0,42493,4,14,0,0,0,a,2.0
0,0.3,11,0,Man Utd,0,3,3.0,3,Di María,3,8,Midfielder,0,Ángel,213307,69,15634,0,10198,6.9,6.9,9,3.0,0.3,0,Di María,95,0,0,3.0,11,"[['Clean sheets', 1, 1], ['Minutes played', 69, 2]]",0,588,0,1,80679,0,0,46497,3,1,0,0,0,a,3.0
0,0.8,6,1,Everton,0,5,5.0,5,Eto'o,5,20,Forward,0,Samuel,33418,21,5151,0,3356,1.1,1.1,26,5.0,0.8,0,Eto'o,60,0,0,5.0,6,"[['Minutes played', 21, 1], ['Goals scored', 1, 4]]",3,589,0,0,16002,0,0,8438,4,11,0,0,0,a,5.0
0,0.0,19,0,West Brom,0,0,0.0,0,Varela,0,0,Midfielder,0,Silvestre,79,0,28,0,21,0.0,0.0,0,0.0,0.0,0,Varela,60,0,0,0.0,19,"[['Minutes played', 0, 0]]",0,590,0,0,46,0,0,38685,3,35,0,0,0,i,0.0
0,0.0,15,0,Spurs,0,0,0.0,0,Fazio,0,0,Defender,0,Federico,971,0,238,0,178,0.0,0.0,0,0.0,0.0,0,Fazio,55,0,0,0.0,15,"[['Minutes played', 0, 0]]",0,591,0,0,524,0,0,40792,2,6,0,0,0,a,0.0
0,0.0,8,0,Leicester,0,0,0.0,0,Cambiasso,0,0,Midfielder,0,Esteban,946,0,194,0,141,0.0,0.0,0,0.0,0.0,0,Cambiasso,50,0,0,0.0,8,"[['Minutes played', 0, 0]]",0,592,0,0,499,0,0,13919,3,13,0,0,0,a,0.0
0,0.0,20,0,West Ham,0,0,0.0,0,Song,0,0,Midfielder,0,Alexandre,1711,0,169,0,169,0.1,0.1,0,0.0,0.0,0,Song,50,0,0,0.0,20,[],0,593,0,0,1711,0,0,21091,3,21,0,0,0,a,0.0
0,0.0,7,0,Hull,0,0,0.0,0,Hernández,0,0,Forward,0,Abel,2377,0,237,0,237,0.1,0.1,0,0.0,0.0,0,Hernández,70,0,0,0.0,7,[],0,594,0,0,2377,0,0,59856,4,88,0,0,0,a,0.0
0,0.0,15,0,Spurs,0,0,0.0,0,Stambouli,0,0,Midfielder,0,Benjamin,152,0,21,0,21,0.0,0.0,0,0.0,0.0,0,Stambouli,50,0,0,0.0,15,[],0,595,0,0,152,0,0,80710,3,6,0,0,0,a,0.0
0,0.0,17,0,Sunderland,0,0,0.0,0,Álvarez,0,0,Midfielder,0,Ricardo,520,0,56,0,56,0.0,0.0,0,0.0,0.0,0,Álvarez,60,0,0,0.0,17,[],0,596,0,0,520,0,0,86444,3,56,0,0,0,a,0.0
0,0.0,11,0,Man Utd,0,0,0.0,0,Blind,0,0,Midfielder,0,Daley,12859,0,1091,0,1091,0.4,0.4,0,0.0,0.0,0,Blind,55,0,0,0.0,11,[],0,597,0,0,12859,0,0,58877,3,1,0,0,0,a,0.0
0,0.0,5,0,Crystal Palace,0,0,0.0,0,McArthur,0,0,Midfielder,0,James,147,0,22,0,22,0.0,0.0,0,0.0,0.0,0,McArthur,55,0,0,0.0,5,[],0,598,0,0,147,0,0,50471,3,31,0,0,0,a,0.0
0,0.0,20,0,West Ham,0,0,0.0,0,Amalfitano,0,0,Midfielder,0,Morgan,388,0,81,0,81,0.0,0.0,0,0.0,0.0,0,Amalfitano,50,0,0,0.0,20,[],0,599,0,0,388,0,0,37962,3,21,0,0,0,a,0.0
